id,Name,Parent_id,active,Level,JetTaxCode
3000001,Appliance Services,3000011,1,2,Generic Taxable Product
3000002,Appliance Warranties,3000011,1,2,Generic Taxable Product
3000003,Cooktop Parts & Accessories,3000104,1,2,Generic Taxable Product
3000004,Cooktops,3000104,1,2,Generic Taxable Product
3000005,Dishwasher Parts & Accessories,3000105,1,2,Generic Taxable Product
3000006,Dishwashers,3000105,1,2,Generic Taxable Product
3000007,Freezer Parts & Accessories,3000106,1,2,Generic Taxable Product
3000008,Freezers,3000106,1,2,Generic Taxable Product
3000009,Garbage Disposal Parts & Accessories,3000107,1,2,Generic Taxable Product
3000010,Garbage Disposals,3000107,1,2,Generic Taxable Product
3000011,"Heating, Cooling & Air Quality",3000000,1,1,Generic Taxable Product
3000012,Air Conditioners & Accessories,3000011,1,2,Generic Taxable Product
3000013,Air Purifiers,3000011,1,2,Generic Taxable Product
3000014,Dehumidifiers,3000011,1,2,Generic Taxable Product
3000015,Household Fans,3000011,1,2,Generic Taxable Product
3000016,Humidifiers,3000011,1,2,Generic Taxable Product
3000017,Space Heaters,3000011,1,2,Generic Taxable Product
3000018,Ventilation Fans,3000011,1,2,Generic Taxable Product
3000020,Microwave Ovens,3000096,1,2,Generic Taxable Product
3000021,Microwave Parts & Accessories,3000096,1,2,Generic Taxable Product
3000023,Range Hood Parts & Accessories,3000097,1,2,Generic Taxable Product
3000024,Range Hoods,3000097,1,2,Generic Taxable Product
3000025,Range Parts & Accessories,3000098,1,2,Generic Taxable Product
3000026,Ranges,3000098,1,2,Generic Taxable Product
3000027,Refrigerator Parts & Accessories,3000099,1,2,Generic Taxable Product
3000028,Refrigerators,3000099,1,2,Generic Taxable Product
3000029,Small Appliances,3000000,1,1,Generic Taxable Product
3000030,Blenders,3000029,1,2,Generic Taxable Product
3000032,Bread Machines,3000029,1,2,Generic Taxable Product
3000033,"Coffee, Tea & Espresso Appliances",3000029,1,2,Generic Taxable Product
3000034,Electric Cookware,3000029,1,2,Generic Taxable Product
3000035,Food Processor Parts & Accessories,3000029,1,2,Generic Taxable Product
3000036,Food Processors,3000029,1,2,Generic Taxable Product
3000037,Hot Pots,3000029,1,2,Generic Taxable Product
3000038,Ice Cream Machines,3000029,1,2,Generic Taxable Product
3000039,Iron & Steamer Accessories,3000029,1,2,Generic Taxable Product
3000040,Ironing Boards & Covers,3000029,1,2,Generic Taxable Product
3000041,Irons & Steamers,3000029,1,2,Generic Taxable Product
3000042,Juicers,3000029,1,2,Generic Taxable Product
3000044,Mixer Parts & Accessories,3000029,1,2,Generic Taxable Product
3000045,Mixers,3000029,1,2,Generic Taxable Product
3000046,Countertop Ovens & Toasters,3000029,1,2,Generic Taxable Product
3000047,Rice Cookers,3000029,1,2,Generic Taxable Product
3000048,Slow Cookers,3000029,1,2,Generic Taxable Product
3000049,Small Appliance Sets,3000029,1,2,Generic Taxable Product
3000050,Soda Maker Parts & Accessories,3000029,1,2,Generic Taxable Product
3000051,Soda Makers,3000029,1,2,Generic Taxable Product
3000052,Specialty Appliances,3000029,1,2,Generic Taxable Product
3000053,Steamers,3000029,1,2,Generic Taxable Product
3000054,Waffle Irons,3000029,1,2,Generic Taxable Product
3000055,Water Filtration & Softener Filters,3000029,1,2,Generic Taxable Product
3000056,Water Filtration & Softeners,3000029,1,2,Generic Taxable Product
3000057,Wine Cellars,3000029,1,2,Generic Taxable Product
3000058,Trash Compactor Parts & Accessories,3000101,1,2,Generic Taxable Product
3000059,Trash Compactors,3000101,1,2,Generic Taxable Product
3000060,Vacuums & Floor Care,3000000,1,1,Generic Taxable Product
3000061,Carpet Cleaner Accessories,3000060,1,2,Generic Taxable Product
3000062,Carpet Cleaners,3000060,1,2,Generic Taxable Product
3000063,Carpet Sweepers,3000060,1,2,Generic Taxable Product
3000064,Steam Cleaner Accessories,3000060,1,2,Generic Taxable Product
3000065,Steam Cleaners,3000060,1,2,Generic Taxable Product
3000066,Vacuum Accessories,3000060,1,2,Generic Taxable Product
3000067,Vacuums,3000060,1,2,Generic Taxable Product
3000068,Wall Ovens,3000100,1,2,Generic Taxable Product
3000069,Warming Drawers,3000100,1,2,Generic Taxable Product
3000070,Washers & Dryers,3000000,1,1,Generic Taxable Product
3000071,All-in-One Washers & Dryers,3000070,1,2,Generic Taxable Product
3000072,Dryer Parts & Accessories,3000070,1,2,Generic Taxable Product
3000073,Dryers,3000070,1,2,Generic Taxable Product
3000074,Stacked Washer & Dryer Units,3000070,1,2,Generic Taxable Product
3000075,Washer Parts & Accessories,3000070,1,2,Generic Taxable Product
3000076,Washers,3000070,1,2,Generic Taxable Product
3000077,Wine Cellar Parts & Accessories,3000029,1,2,Generic Taxable Product
3000079,Air Purifier Accessories,3000011,1,2,Generic Taxable Product
3000080,Household Fan Accessories,3000011,1,2,Generic Taxable Product
3000081,Humidifier Accessories,3000011,1,2,Generic Taxable Product
3000083,Oven & Toaster Parts & Accessories,3000029,1,2,Generic Taxable Product
3000084,Electric Cookware Parts & Accessories,3000029,1,2,Generic Taxable Product
3000085,Ice Maker Parts & Accessories,3000109,1,2,Generic Taxable Product
3000086,Ice Cream Machine Parts & Accessories,3000029,1,2,Generic Taxable Product
3000087,Juicer Parts & Accessories,3000029,1,2,Generic Taxable Product
3000088,Oven Parts & Accessories,3000100,1,2,Generic Taxable Product
3000089,Specialty Appliance Parts & Accessories,3000029,1,2,Generic Taxable Product
3000090,Rice Cooker Parts & Accessories,3000029,1,2,Generic Taxable Product
3000091,Slow Cooker Parts & Accessories,3000029,1,2,Generic Taxable Product
3000093,Cake Pop & Mini Cake Makers,3000029,1,2,Generic Taxable Product
3000094,Floor Polishers,3000060,1,2,Generic Taxable Product
3000095,"Coffee, Tea & Espresso Accessories",3000029,1,2,Generic Taxable Product
3000096,Microwave Ovens & Accessories,3000000,1,1,Generic Taxable Product
3000097,Range Hoods & Accessories,3000000,1,1,Generic Taxable Product
3000098,Ranges & Accessories,3000000,1,1,Generic Taxable Product
3000099,Refrigerators & Accessories,3000000,1,1,Generic Taxable Product
3000100,Ovens & Accessories,3000000,1,1,Generic Taxable Product
3000101,Trash Compactors & Accessories,3000000,1,1,Generic Taxable Product
3000104,Cooktops & Accessories,3000000,1,1,Generic Taxable Product
3000105,Dishwashers & Accessories,3000000,1,1,Generic Taxable Product
3000106,Freezers & Accessories,3000000,1,1,Generic Taxable Product
3000107,Garbage Disposals & Accessories,3000000,1,1,Generic Taxable Product
3000109,Ice Makers & Accessories,3000000,1,1,Generic Taxable Product
3000110,Ice Makers,3000109,1,2,Generic Taxable Product
4000000,Automotive Parts & Accessories,0,1,0,Generic Taxable Product
4000101,Automotive Exterior Accessories,4000000,1,1,Generic Taxable Product
4000102,Antennas & Accessories,4000101,1,2,Generic Taxable Product
4000103,Body Kits,4000101,1,2,Generic Taxable Product
4000104,Bumpers & Bumper Accessories,4000101,1,2,Generic Taxable Product
4000105,Roof Racks,4000101,1,2,Generic Taxable Product
4000106,Chrome Trim & Accessories,4000101,1,2,Generic Taxable Product
4000107,Car Covers,4000101,1,2,Generic Taxable Product
4000108,Decals & Bumper Stickers,4000101,1,2,Generic Taxable Product
4000109,Deflectors & Shields,4000101,1,2,Generic Taxable Product
4000111,Fender Flares & Trim,4000101,1,2,Generic Taxable Product
4000113,Gas Tank Doors & Caps,4000101,1,2,Generic Taxable Product
4000114,Grilles & Grille Guards,4000101,1,2,Generic Taxable Product
4000115,Hood Scoops & Vents,4000101,1,2,Generic Taxable Product
4000117,License Plate Covers & Frames,4000101,1,2,Generic Taxable Product
4000118,Lights & Lighting Accessories,4000101,1,2,Generic Taxable Product
4000119,Mirrors,4000101,1,2,Generic Taxable Product
4000121,Running Boards & Steps,4000101,1,2,Generic Taxable Product
4000122,Safety,4000101,1,2,Generic Taxable Product
4000123,Cold Weather ,4000101,1,2,Generic Taxable Product
4000125,Towing Products & Winches,4000101,1,2,Generic Taxable Product
4000127,Truck Bed & Tailgate Accessories,4000101,1,2,Generic Taxable Product
4000232,Automotive Interior Accessories,4000000,1,1,Generic Taxable Product
4000233,Air Fresheners,4000232,1,2,Generic Taxable Product
4000234,Ashtrays,4000232,1,2,Generic Taxable Product
4000237,Consoles & Organizers,4000232,1,2,Generic Taxable Product
4000238,Dash Covers,4000232,1,2,Generic Taxable Product
4000240,Door Entry Guard,4000232,1,2,Generic Taxable Product
4000242,Floor Mats & Cargo Liners,4000232,1,2,Generic Taxable Product
4000244,Key Chains,4000232,1,2,Generic Taxable Product
4000246,Pedals & Pedal Accessories,4000232,1,2,Generic Taxable Product
4000247,Safety,4000232,1,2,Generic Taxable Product
4000248,Seat Covers,4000232,1,2,Generic Taxable Product
4000249,Shift Boots & Knobs,4000232,1,2,Generic Taxable Product
4000250,Steering Wheels,4000232,1,2,Generic Taxable Product
4000251,Sun Protection,4000232,1,2,Generic Taxable Product
4000252,Motorcycle & Powersports Parts & Accessories,4000000,1,1,Generic Taxable Product
4000253,Accessories,4000252,1,2,Generic Taxable Product
4000254,Body & Frame Parts,4000252,1,2,Generic Taxable Product
4000255,Protective Gear,4000252,1,2,Generic Taxable Product
4000256,Vehicles,4000252,1,2,Generic Taxable Product
4000262,Oils & Fluids,4000000,1,1,Generic Taxable Product
4000263,Engine Oil Additives,4000262,1,2,Generic Taxable Product
4000264,Antifreeze & Additives,4000262,1,2,Generic Taxable Product
4000265,Brake Fluids & Lubricants,4000262,1,2,Generic Taxable Product
4000270,Motor Oils,4000262,1,2,Generic Taxable Product
4000271,Power Steering Fluid,4000262,1,2,Generic Taxable Product
4000272,Radiator Conditioners & Protectants,4000262,1,2,Generic Taxable Product
4000275,Transmission Fluids,4000262,1,2,Generic Taxable Product
4000276,Windshield Washer Fluids,4000262,1,2,Generic Taxable Product
4000282,Automotive Lighting,4000000,1,1,Generic Taxable Product
4000283,Automotive Replacement Parts,4000000,1,1,Generic Taxable Product
4000295,Filters & PCV Valves,4000283,1,2,Generic Taxable Product
4000307,Driveline & Axles,4000283,1,2,Generic Taxable Product
4000313,Batteries,4000283,1,2,Generic Taxable Product
4000318,Belts & Hoses,4000283,1,2,Generic Taxable Product
4000328,Brake Parts,4000283,1,2,Generic Taxable Product
4000380,Coolers & Accessories,4000283,1,2,Generic Taxable Product
4000398,Disc Hardware Kits,4000283,1,2,Generic Taxable Product
4000418,Electrical,4000283,1,2,Generic Taxable Product
4000427,Engine Parts,4000283,1,2,Generic Taxable Product
4000431,Exhaust Parts,4000283,1,2,Generic Taxable Product
4000440,Fuel Filters,4000283,1,2,Generic Taxable Product
4000441,Fuel Injection,4000283,1,2,Generic Taxable Product
4000444,Fuel & Emissions,4000283,1,2,Generic Taxable Product
4000465,Cooling & Heating,4000283,1,2,Generic Taxable Product
4000504,Oil Filters & Accessories,4000283,1,2,Generic Taxable Product
4000512,Emission Parts,4000283,1,2,Generic Taxable Product
4000513,Pedal Pads,4000283,1,2,Generic Taxable Product
4000526,Steering,4000283,1,2,Generic Taxable Product
4000579,Charging & Starting,4000283,1,2,Generic Taxable Product
4000588,Suspension Systems,4000283,1,2,Generic Taxable Product
4000596,Battery & Accessories,4000283,1,2,Generic Taxable Product
4000601,Thermostats,4000283,1,2,Generic Taxable Product
4000623,Transmission Parts,4000283,1,2,Generic Taxable Product
4000627,Ignition & Tune Up,4000283,1,2,Generic Taxable Product
4000646,Wheel Cylinders,4000283,1,2,Generic Taxable Product
4000655,Wiper & Washer Components,4000283,1,2,Generic Taxable Product
4000656,RV Parts & Accessories,4000000,1,1,Generic Taxable Product
4000657,"Awnings, Screens & Accessories",4000656,1,2,Generic Taxable Product
4000658,"Cleaning, Storage & Maintenance",4000656,1,2,Generic Taxable Product
4000660,Engine & Chassis Parts,4000656,1,2,Generic Taxable Product
4000661,Furnishings & Appliances,4000656,1,2,Generic Taxable Product
4000662,"Heating, Ventilation & Air Conditioning",4000656,1,2,Generic Taxable Product
4000663,Leveling & Stablilization,4000656,1,2,Generic Taxable Product
4000665,Plumbing,4000656,1,2,Generic Taxable Product
4000666,Lighting & Electrical,4000656,1,2,Generic Taxable Product
4000667,RV & Trailer Covers,4000656,1,2,Generic Taxable Product
4000668,RV Steps & Ladders,4000656,1,2,Generic Taxable Product
4000717,Tires & Wheels,4000000,1,1,Generic Taxable Product
4000718,Accessories,4000717,1,2,Generic Taxable Product
4000719,Hubcaps & Covers,4000717,1,2,Generic Taxable Product
4000721,Spare Tire Carriers,4000717,1,2,Generic Taxable Product
4000722,Tire & Wheel Assemblies,4000717,1,2,Generic Taxable Product
4000723,Tires,4000717,1,2,Generic Taxable Product
4000725,Wheels,4000717,1,2,Generic Taxable Product
4000726,Automotive Tools & Equipment,4000000,1,1,Generic Taxable Product
4000729,Body & Repair Tools,4000726,1,2,Generic Taxable Product
4000734,Diagnostic Tools,4000726,1,2,Generic Taxable Product
4000740,Garage Accessories,4000726,1,2,Generic Taxable Product
4000761,Windshield Wipers & Washers,4000000,1,1,Generic Taxable Product
5000000,"Arts, Crafts & Hobbies",0,1,0,Generic Taxable Product
5000001,Art Supplies,5000000,1,1,School Supplies
5000002,Art Paper,5000001,1,2,School Supplies
5000003,Boards & Canvas,5000001,1,2,Generic Taxable Product
5000004,Drawing Supplies,5000001,1,2,School Supplies
5000005,Painting Supplies,5000001,1,2,School Supplies
5000006,Beading & Jewelry-Making,5000000,1,1,Generic Taxable Product
5000007,Bead Looms,5000006,1,2,Generic Taxable Product
5000008,Beading Cords & Threads,5000006,1,2,Generic Taxable Product
5000009,Beading Hardware,5000006,1,2,Generic Taxable Product
5000010,Beading Kits,5000006,1,2,Generic Taxable Product
5000011,Beading Supplies,5000006,1,2,Generic Taxable Product
5000012,Beading Tools,5000006,1,2,Generic Taxable Product
5000013,Beads & Bead Assortments,5000006,1,2,Generic Taxable Product
5000014,Braiding & Kumihimo Supplies,5000006,1,2,Generic Taxable Product
5000015,Casting Machines,5000006,1,2,Generic Taxable Product
5000016,Casting Metals,5000006,1,2,Generic Taxable Product
5000017,Charms,5000006,1,2,Generic Taxable Product
5000018,Earring Backs,5000006,1,2,Generic Taxable Product
5000019,Engraving,5000006,1,2,Generic Taxable Product
5000020,Fusible Glass Supplies,5000006,1,2,Generic Taxable Product
5000021,Jewelry Findings,5000006,1,2,Generic Taxable Product
5000022,Jewelry Making Display & Packaging Supplies,5000006,1,2,Generic Taxable Product
5000023,Jewelry Patterns,5000006,1,2,Generic Taxable Product
5000024,Jewelry-Making Chains,5000006,1,2,Generic Taxable Product
5000025,Jewelry-Making Display & Packaging,5000006,1,2,Generic Taxable Product
5000026,Jewelry-Making Kits,5000006,1,2,Generic Taxable Product
5000027,Jewelry-Making Tools & Accessories,5000006,1,2,Generic Taxable Product
5000028,Metal Casting Supplies,5000006,1,2,Generic Taxable Product
5000029,Metal Stamping Tools,5000006,1,2,Generic Taxable Product
5000030,Polishing & Buffing Supplies,5000006,1,2,Generic Taxable Product
5000031,Wax Molding Materials,5000006,1,2,Generic Taxable Product
5000032,Jewelry Making Wire,5000006,1,2,Generic Taxable Product
5000033,Art Cases,5000000,1,1,Generic Taxable Product
5000034,Art Backpacks,5000033,1,2,School Supplies
5000035,Art Supply Totes & Carrier Bags,5000033,1,2,Generic Taxable Product
5000036,Art Tubes,5000033,1,2,Generic Taxable Product
5000037,Canvas Art Carriers,5000033,1,2,Generic Taxable Product
5000038,Art Transport Grips & Handles,5000033,1,2,Generic Taxable Product
5000039,Art Portfolios,5000033,1,2,Generic Taxable Product
5000040,Art Tool & Sketch Boxes,5000033,1,2,Generic Taxable Product
5000041,Craft Supplies,5000000,1,1,Generic Taxable Product
5000042,Craft Adhesives,5000041,1,2,Generic Taxable Product
5000043,Basket Making,5000041,1,2,Generic Taxable Product
5000044,Brads,5000041,1,2,Generic Taxable Product
5000045,Candle Making,5000041,1,2,Generic Taxable Product
5000046,Ceramics & Pottery,5000041,1,2,Generic Taxable Product
5000047,Craft Project Kits,5000041,1,2,Generic Taxable Product
5000048,Craft Supplies Placeholder,5000041,1,2,Generic Taxable Product
5000049,Craft Cutting Tools,5000041,1,2,Generic Taxable Product
5000050,Doll Making,5000041,1,2,Generic Taxable Product
5000052,Floral Arranging,5000041,1,2,Generic Taxable Product
5000053,Framing Materials,5000041,1,2,Generic Taxable Product
5000054,Glitter,5000041,1,2,Generic Taxable Product
5000055,Gold Leaf,5000041,1,2,Generic Taxable Product
5000056,Leathercraft,5000041,1,2,Generic Taxable Product
5000057,Mosaic Making,5000041,1,2,Generic Taxable Product
5000058,Paper & Paper Crafts,5000041,1,2,School Supplies
5000059,Purse Making,5000041,1,2,Generic Taxable Product
